"hasfix","satellitesused","date","time","lat","lon","altitude","course","speedkmhr","humidity","temperature","bat"
true,12,"200823","002759","3437.3366N","9220.3623W",127.40,255.45,13.61,66.28,30.53,3.87
true,14,"200823","002800","3437.3376N","9220.3657W",127.20,264.26,19.15,67.22,30.46,3.87
true,12,"200823","002801","3437.3374N","9220.3699W",127.50,264.65,24.72,67.84,30.35,3.87
true,14,"200823","002802","3437.3371N","9220.3753W",127.40,264.12,30.22,67.60,30.26,3.87
true,14,"200823","002803","3437.3383N","9220.3845W",127.40,268.53,39.45,67.65,30.28,3.87
true,13,"200823","002804","3437.3390N","9220.3936W",127.70,272.13,46.93,68.36,30.26,3.88
true,13,"200823","002805","3437.3393N","9220.4024W",127.50,272.82,50.23,68.79,30.22,3.87
true,14,"200823","002806","3437.3396N","9220.4119W",128.30,273.83,52.78,69.05,30.22,3.88
true,14,"200823","002807","3437.3405N","9220.4221W",128.20,273.24,53.39,68.57,30.27,3.88
true,12,"200823","002808","3437.3407N","9220.4327W",128.80,273.73,54.84,67.97,30.43,3.87
true,13,"200823","002809","3437.3410N","9220.4429W",129.40,273.61,54.17,67.85,30.53,3.88
true,13,"200823","002810","3437.3409N","9220.4529W",129.80,273.50,55.58,67.73,30.52,3.88
true,14,"200823","002811","3437.3410N","9220.4629W",130.30,273.75,53.58,68.20,30.48,3.87
true,12,"200823","002812","3437.3414N","9220.4731W",130.50,272.57,54.12,68.54,30.39,3.87
true,12,"200823","002813","3437.3420N","9220.4831W",131.10,273.97,53.08,68.64,30.37,3.87
true,13,"200823","002814","3437.3421N","9220.4924W",130.90,273.44,53.08,69.31,30.30,3.87
true,14,"200823","002815","3437.3419N","9220.5008W",131.20,272.61,53.00,70.16,30.17,3.87
true,14,"200823","002816","3437.3421N","9220.5109W",132.00,272.72,52.56,70.59,30.16,3.87
true,14,"200823","002817","3437.3440N","9220.5204W",131.60,274.60,50.45,71.35,30.03,3.88
true,14,"200823","002818","3437.3453N","9220.5294W",132.20,273.77,51.28,72.46,29.94,3.88
true,14,"200823","002819","3437.3451N","9220.5403W",132.40,272.91,51.91,73.74,29.78,3.87
true,13,"200823","002820","3437.3451N","9220.5504W",132.70,270.99,50.86,74.42,29.63,3.87
true,14,"200823","002821","3437.3453N","9220.5599W",133.10,271.43,50.87,74.13,29.54,3.88
true,12,"200823","002822","3437.3458N","9220.5692W",133.50,272.75,51.21,73.35,29.45,3.87
true,12,"200823","002823","3437.3464N","9220.5785W",133.70,272.33,52.49,72.40,29.43,3.88
true,14,"200823","002824","3437.3469N","9220.5881W",134.10,273.66,53.13,72.24,29.46,3.87
true,14,"200823","002825","3437.3475N","9220.5977W",134.40,274.22,51.78,72.62,29.56,3.87
true,14,"200823","002826","3437.3475N","9220.6070W",135.80,273.13,53.60,72.76,29.62,3.87
true,12,"200823","002827","3437.3481N","9220.6170W",136.60,272.47,53.43,72.26,29.74,3.87
true,15,"200823","002828","3437.3476N","9220.6274W",138.00,272.94,54.19,71.43,29.93,3.87
true,14,"200823","002829","3437.3478N","9220.6371W",139.60,273.18,54.19,70.03,30.11,3.87
true,15,"200823","002830","3437.3480N","9220.6472W",141.00,272.95,54.28,69.07,30.32,3.87
true,15,"200823","002831","3437.3482N","9220.6570W",142.30,273.42,54.67,68.68,30.39,3.87
true,14,"200823","002832","3437.3492N","9220.6673W",141.90,273.27,55.37,67.83,30.50,3.87
true,14,"200823","002833","3437.3494N","9220.6773W",142.30,272.68,56.56,67.49,30.62,3.87
true,14,"200823","002834","3437.3495N","9220.6876W",143.10,272.61,55.43,67.41,30.73,3.87
true,14,"200823","002835","3437.3498N","9220.6977W",143.20,271.67,55.41,66.79,30.87,3.87
true,14,"200823","002836","3437.3501N","9220.7078W",143.00,271.37,55.86,66.50,30.92,3.87
true,14,"200823","002837","3437.3513N","9220.7185W",141.10,272.22,56.30,65.68,30.97,3.87
true,13,"200823","002838","3437.3516N","9220.7284W",140.50,271.95,56.69,65.61,31.00,3.87
true,14,"200823","002839","3437.3518N","9220.7382W",140.10,271.26,54.67,65.67,31.08,3.87
true,14,"200823","002840","3437.3522N","9220.7478W",139.80,273.00,51.62,65.28,31.15,3.87
true,14,"200823","002841","3437.3528N","9220.7567W",139.60,274.77,48.58,65.05,31.17,3.87
true,13,"200823","002842","3437.3535N","9220.7650W",139.50,276.07,44.69,64.62,31.23,3.87
true,13,"200823","002843","3437.3542N","9220.7727W",139.40,276.40,41.39,64.64,31.29,3.88
true,14,"200823","002844","3437.3545N","9220.7799W",139.20,275.31,37.71,64.27,31.32,3.87
true,13,"200823","002845","3437.3551N","9220.7863W",139.00,278.84,33.56,64.92,31.31,3.87
true,13,"200823","002846","3437.3560N","9220.7906W",138.20,286.98,30.76,65.06,31.28,3.87
true,14,"200823","002847","3437.3577N","9220.7954W",138.30,295.47,28.32,65.16,31.24,3.88
true,13,"200823","002848","3437.3597N","9220.7998W",138.00,308.06,27.30,65.02,31.22,3.87
true,13,"200823","002849","3437.3624N","9220.8013W",137.30,321.07,25.97,64.87,31.22,3.87
true,14,"200823","002850","3437.3665N","9220.8038W",137.00,328.89,26.67,64.98,31.21,3.87
true,15,"200823","002851","3437.3720N","9220.8047W",134.40,341.34,29.24,64.95,31.20,3.87
true,13,"200823","002852","3437.3765N","9220.8058W",134.40,349.24,30.37,65.14,31.18,3.87
true,13,"200823","002853","3437.3812N","9220.8063W",134.40,354.31,30.74,65.06,31.16,3.87
true,15,"200823","002854","3437.3871N","9220.8060W",132.50,357.88,32.56,65.04,31.16,3.87
true,14,"200823","002855","3437.3920N","9220.8059W",132.40,0.22,32.08,65.06,31.11,3.87
true,15,"200823","002856","3437.3982N","9220.8046W",129.70,359.08,33.00,64.92,31.08,3.87
true,14,"200823","002857","3437.4032N","9220.8046W",129.70,359.14,32.35,64.75,31.06,3.87
true,15,"200823","002858","3437.4081N","9220.8044W",129.70,1.20,32.89,64.81,31.06,3.88
true,14,"200823","002859","3437.4133N","9220.8042W",129.60,359.94,34.78,65.18,31.06,3.87
true,14,"200823","002900","3437.4187N","9220.8041W",129.30,0.07,35.98,65.17,31.07,3.87
true,15,"200823","002901","3437.4255N","9220.8041W",127.30,0.62,38.54,65.25,31.06,3.88
true,15,"200823","002902","3437.4314N","9220.8038W",127.00,2.18,38.61,66.17,31.06,3.87
true,14,"200823","002903","3437.4381N","9220.8037W",125.10,0.39,39.65,65.70,31.03,3.87
true,15,"200823","002904","3437.4441N","9220.8036W",124.40,357.76,39.95,66.22,30.99,3.87
true,14,"200823","002905","3437.4502N","9220.8038W",123.70,358.42,39.98,68.01,30.90,3.88
true,14,"200823","002906","3437.4563N","9220.8038W",122.70,359.14,41.11,68.53,30.85,3.87
true,14,"200823","002907","3437.4625N","9220.8040W",121.90,357.35,41.23,69.16,30.74,3.87
true,14,"200823","002908","3437.4687N","9220.8042W",121.10,359.07,40.71,70.10,30.58,3.87
true,13,"200823","002909","3437.4748N","9220.8041W",120.30,0.50,39.50,70.92,30.43,3.87
true,12,"200823","002910","3437.4805N","9220.8041W",119.80,359.74,37.11,72.04,30.25,3.87
true,14,"200823","002911","3437.4858N","9220.8041W",119.20,358.48,35.52,72.73,30.15,3.87
true,11,"200823","002912","3437.4909N","9220.8041W",118.50,0.19,33.28,73.40,30.04,3.88
true,12,"200823","002913","3437.4955N","9220.8039W",117.70,1.32,30.65,73.81,29.97,3.87
true,11,"200823","002914","3437.4995N","9220.8038W",117.00,359.57,26.32,73.72,29.93,3.88
true,13,"200823","002915","3437.5032N","9220.8042W",116.10,358.76,23.69,73.44,29.89,3.87
true,14,"200823","002916","3437.5063N","9220.8048W",115.30,354.68,20.15,73.52,29.86,3.87
true,13,"200823","002917","3437.5086N","9220.8054W",114.80,347.81,15.89,73.68,29.83,3.87
true,14,"200823","002918","3437.5106N","9220.8065W",114.30,333.77,14.59,73.94,29.80,3.87
true,13,"200823","002919","3437.5120N","9220.8075W",113.80,327.26,11.96,74.28,29.79,3.88
true,13,"200823","002920","3437.5129N","9220.8087W",113.30,308.18,11.24,74.60,29.75,3.87
true,14,"200823","002921","3437.5130N","9220.8101W",112.80,287.80,9.80,74.82,29.73,3.87
true,14,"200823","002922","3437.5125N","9220.8116W",112.40,269.96,9.28,74.94,29.70,3.87
true,14,"200823","002923","3437.5119N","9220.8135W",112.00,253.10,13.45,75.24,29.63,3.87
true,14,"200823","002924","3437.5112N","9220.8164W",111.70,252.33,18.28,75.20,29.60,3.88
true,13,"200823","002925","3437.5107N","9220.8206W",111.20,260.03,22.84,75.50,29.61,3.87
true,14,"200823","002926","3437.5106N","9220.8258W",110.70,268.32,27.61,75.65,29.59,3.87
true,13,"200823","002927","3437.5107N","9220.8319W",110.20,270.88,31.54,75.38,29.55,3.87
true,13,"200823","002928","3437.5110N","9220.8386W",109.70,273.59,34.30,75.51,29.56,3.87
true,14,"200823","002929","3437.5124N","9220.8459W",109.20,281.44,37.87,75.90,29.53,3.88
true,13,"200823","002930","3437.5145N","9220.8540W",108.70,288.92,43.10,76.18,29.48,3.88
true,13,"200823","002931","3437.5169N","9220.8620W",108.20,291.56,45.02,76.28,29.43,3.87
true,13,"200823","002932","3437.5196N","9220.8699W",107.80,291.82,45.78,76.69,29.40,3.87
true,13,"200823","002933","3437.5221N","9220.8782W",107.40,289.66,47.26,76.98,29.33,3.88
true,13,"200823","002934","3437.5246N","9220.8867W",107.00,288.95,48.56,76.93,29.28,3.88
true,13,"200823","002935","3437.5270N","9220.8956W",106.60,286.27,50.21,77.17,29.23,3.88
true,13,"200823","002936","3437.5291N","9220.9048W",106.20,284.06,50.89,77.20,29.21,3.87
true,13,"200823","002937","3437.5310N","9220.9140W",105.90,282.52,51.23,77.53,29.21,3.87
true,13,"200823","002938","3437.5327N","9220.9237W",105.30,281.42,52.12,78.04,29.17,3.87
true,13,"200823","002939","3437.5344N","9220.9334W",104.80,281.76,52.43,77.84,29.16,3.87
true,13,"200823","002940","3437.5362N","9220.9429W",104.30,282.60,51.84,77.71,29.13,3.88
true,13,"200823","002941","3437.5375N","9220.9525W",103.70,281.15,51.73,77.61,29.10,3.88
true,13,"200823","002942","3437.5388N","9220.9619W",103.00,280.43,50.54,78.18,29.07,3.87
true,13,"200823","002943","3437.5398N","9220.9712W",102.70,278.30,50.41,77.85,29.06,3.87
true,13,"200823","002944","3437.5410N","9220.9803W",102.50,279.93,50.36,77.46,29.04,3.87
true,13,"200823","002945","3437.5420N","9220.9893W",102.20,279.37,49.95,77.02,29.06,3.87
true,13,"200823","002946","3437.5429N","9220.9985W",102.10,277.49,50.60,77.09,29.06,3.88
true,13,"200823","002947","3437.5434N","9221.0077W",102.20,274.07,51.32,76.96,29.08,3.87
true,13,"200823","002948","3437.5436N","9221.0166W",102.20,272.51,50.74,76.99,29.08,3.87
true,12,"200823","002949","3437.5441N","9221.0253W",102.30,273.05,48.45,77.33,29.09,3.87
true,12,"200823","002950","3437.5444N","9221.0343W",102.20,271.31,51.28,77.08,29.10,3.87
true,12,"200823","002951","3437.5446N","9221.0438W",101.90,269.85,53.47,76.78,29.10,3.87
true,12,"200823","002952","3437.5447N","9221.0535W",101.50,269.73,51.91,76.62,29.08,3.87
true,12,"200823","002953","3437.5448N","9221.0632W",101.10,270.52,51.45,76.68,29.08,3.87
true,12,"200823","002954","3437.5450N","9221.0727W",100.80,271.11,51.82,76.94,29.05,3.88
true,12,"200823","002955","3437.5452N","9221.0824W",100.60,271.29,52.43,77.13,29.05,3.88
true,12,"200823","002956","3437.5454N","9221.0924W",100.40,271.21,52.13,77.01,29.03,3.87
true,13,"200823","002957","3437.5457N","9221.1022W",100.30,271.23,51.82,76.86,29.05,3.87
true,12,"200823","002958","3437.5460N","9221.1117W",100.40,270.71,51.32,76.74,29.07,3.87
true,11,"200823","002959","3437.5463N","9221.1210W",100.50,271.60,50.82,76.34,29.12,3.87
true,12,"200823","003000","3437.5463N","9221.1297W",101.10,269.30,51.30,76.65,29.19,3.87
true,10,"200823","003001","3437.5463N","9221.1386W",101.70,269.68,52.41,76.51,29.23,3.87
true,10,"200823","003002","3437.5465N","9221.1474W",102.00,270.99,51.15,76.42,29.22,3.87
true,11,"200823","003003","3437.5471N","9221.1569W",102.30,271.51,51.26,76.68,29.20,3.87
true,11,"200823","003004","3437.5474N","9221.1668W",102.00,269.97,50.97,76.71,29.17,3.88
true,11,"200823","003005","3437.5474N","9221.1765W",101.70,269.20,52.23,76.87,29.14,3.87
true,11,"200823","003006","3437.5482N","9221.1879W",102.00,270.92,52.97,76.77,29.14,3.87
true,12,"200823","003007","3437.5484N","9221.1977W",101.90,271.89,52.91,77.02,29.12,3.87
true,12,"200823","003008","3437.5486N","9221.2073W",101.80,271.49,52.93,77.13,29.10,3.88
true,12,"200823","003009","3437.5485N","9221.2166W",102.30,270.45,52.41,77.36,29.08,3.87
true,11,"200823","003010","3437.5484N","9221.2262W",103.30,269.19,52.73,77.43,29.09,3.88
true,11,"200823","003011","3437.5487N","9221.2358W",103.50,270.79,52.71,77.44,29.10,3.87
true,11,"200823","003012","3437.5489N","9221.2456W",103.60,271.16,52.73,77.05,29.10,3.87
true,11,"200823","003013","3437.5492N","9221.2550W",104.00,272.40,52.71,76.66,29.12,3.88
true,11,"200823","003014","3437.5493N","9221.2644W",104.50,270.03,52.69,76.21,29.16,3.87
true,11,"200823","003015","3437.5495N","9221.2745W",104.60,270.46,55.39,76.16,29.20,3.88
true,11,"200823","003016","3437.5495N","9221.2843W",104.90,269.20,54.82,75.90,29.21,3.87
true,11,"200823","003017","3437.5493N","9221.2950W",105.50,269.11,54.99,75.44,29.26,3.87
true,11,"200823","003018","3437.5489N","9221.3059W",106.20,269.00,55.89,75.64,29.34,3.87
true,11,"200823","003019","3437.5499N","9221.3156W",106.60,270.68,54.78,76.05,29.40,3.87
true,13,"200823","003020","3437.5498N","9221.3260W",106.30,270.54,55.62,76.29,29.43,3.87
true,13,"200823","003021","3437.5497N","9221.3364W",106.00,270.36,55.04,76.16,29.43,3.88
true,13,"200823","003022","3437.5494N","9221.3466W",105.60,269.78,55.19,76.25,29.43,3.87
true,14,"200823","003023","3437.5492N","9221.3563W",105.40,270.13,54.93,76.29,29.43,3.87
true,14,"200823","003024","3437.5493N","9221.3663W",105.30,270.18,52.62,76.21,29.42,3.88
true,13,"200823","003025","3437.5494N","9221.3761W",105.20,271.25,51.73,75.84,29.39,3.87
true,14,"200823","003026","3437.5495N","9221.3857W",105.30,269.53,52.08,75.67,29.41,3.87
true,14,"200823","003027","3437.5493N","9221.3950W",105.60,267.53,49.12,75.49,29.46,3.88
true,13,"200823","003028","3437.5491N","9221.4039W",105.90,267.60,46.95,75.53,29.46,3.87
true,13,"200823","003029","3437.5487N","9221.4128W",106.50,266.84,47.65,75.54,29.46,3.87
true,11,"200823","003030","3437.5485N","9221.4216W",107.20,268.22,47.54,75.08,29.51,3.87
true,12,"200823","003031","3437.5486N","9221.4302W",107.70,271.12,45.32,74.80,29.53,3.87
true,12,"200823","003032","3437.5487N","9221.4389W",108.40,270.07,46.39,74.54,29.59,3.87
true,13,"200823","003033","3437.5484N","9221.4474W",109.10,266.82,46.04,74.34,29.65,3.87
true,12,"200823","003034","3437.5480N","9221.4556W",109.80,268.19,45.06,74.25,29.69,3.87
true,12,"200823","003035","3437.5480N","9221.4644W",110.30,268.84,47.74,74.20,29.74,3.87
true,13,"200823","003036","3437.5484N","9221.4735W",110.80,272.37,49.76,74.22,29.79,3.87
true,13,"200823","003037","3437.5488N","9221.4828W",111.20,272.57,50.62,74.08,29.82,3.87
true,14,"200823","003038","3437.5491N","9221.4922W",111.50,272.18,51.50,73.74,29.86,3.87
true,14,"200823","003039","3437.5492N","9221.5015W",111.70,270.44,51.45,73.43,29.91,3.88
true,14,"200823","003040","3437.5494N","9221.5107W",111.70,272.82,50.52,74.20,29.87,3.87
true,14,"200823","003041","3437.5496N","9221.5205W",111.50,270.12,52.87,74.65,29.81,3.87
true,14,"200823","003042","3437.5496N","9221.5307W",111.40,269.97,55.26,75.36,29.69,3.87
true,13,"200823","003043","3437.5498N","9221.5411W",111.20,270.99,54.80,76.05,29.59,3.87
true,13,"200823","003044","3437.5500N","9221.5513W",111.00,270.57,54.21,76.97,29.48,3.87
true,12,"200823","003045","3437.5501N","9221.5617W",110.70,270.19,55.99,77.88,29.39,3.87
true,14,"200823","003046","3437.5504N","9221.5720W",110.50,271.29,53.91,78.23,29.33,3.87
true,12,"200823","003047","3437.5507N","9221.5819W",110.30,270.63,54.80,78.46,29.26,3.87
true,13,"200823","003048","3437.5530N","9221.5922W",108.60,270.83,49.67,78.50,29.22,3.87
true,12,"200823","003049","3437.5530N","9221.6017W",108.90,268.57,48.65,78.43,29.16,3.87
true,13,"200823","003050","3437.5528N","9221.6113W",109.00,268.38,49.56,77.97,29.13,3.87
true,13,"200823","003051","3437.5529N","9221.6211W",109.20,270.30,50.78,77.61,29.13,3.87
true,12,"200823","003052","3437.5531N","9221.6308W",109.70,271.62,53.15,77.11,29.18,3.87
true,13,"200823","003053","3437.5534N","9221.6407W",110.10,271.88,54.06,76.43,29.28,3.87
true,12,"200823","003054","3437.5539N","9221.6506W",110.30,273.46,54.02,75.95,29.37,3.87
true,13,"200823","003055","3437.5541N","9221.6606W",110.50,270.58,55.43,75.61,29.50,3.87
true,14,"200823","003056","3437.5539N","9221.6709W",110.60,268.98,56.47,75.24,29.55,3.87
true,13,"200823","003057","3437.5537N","9221.6813W",110.60,268.90,57.26,74.98,29.56,3.87
true,13,"200823","003058","3437.5533N","9221.6913W",110.70,269.59,57.26,74.99,29.58,3.87
true,13,"200823","003059","3437.5536N","9221.7016W",110.60,271.84,55.93,74.96,29.57,3.87
true,13,"200823","003100","3437.5540N","9221.7115W",110.50,272.34,53.87,74.99,29.53,3.87
true,14,"200823","003101","3437.5541N","9221.7215W",110.20,269.91,54.60,75.07,29.50,3.88
true,13,"200823","003102","3437.5536N","9221.7321W",109.20,270.66,54.32,75.46,29.44,3.87
true,14,"200823","003103","3437.5534N","9221.7422W",108.60,270.80,52.43,75.85,29.37,3.87
true,13,"200823","003104","3437.5533N","9221.7521W",108.20,270.09,52.12,76.10,29.32,3.87
true,13,"200823","003105","3437.5535N","9221.7613W",108.10,271.58,49.19,76.11,29.25,3.87
true,14,"200823","003106","3437.5537N","9221.7704W",108.00,271.45,49.71,76.17,29.22,3.87
true,13,"200823","003107","3437.5539N","9221.7792W",108.00,272.26,47.34,76.34,29.19,3.87
true,13,"200823","003108","3437.5541N","9221.7877W",107.90,271.25,44.87,76.56,29.16,3.88
true,13,"200823","003109","3437.5542N","9221.7959W",107.90,269.51,43.47,76.85,29.13,3.87
true,13,"200823","003110","3437.5542N","9221.8041W",107.80,270.11,42.87,77.23,29.11,3.87
true,13,"200823","003111","3437.5563N","9221.8130W",105.90,271.37,41.11,77.25,29.11,3.87
true,14,"200823","003112","3437.5566N","9221.8210W",105.70,273.76,38.89,77.32,29.12,3.87
true,14,"200823","003113","3437.5569N","9221.8283W",105.50,275.23,36.97,77.32,29.14,3.87
true,14,"200823","003114","3437.5574N","9221.8348W",105.60,274.55,35.45,77.47,29.17,3.87
true,14,"200823","003115","3437.5576N","9221.8412W",105.60,274.87,32.37,77.44,29.19,3.87
true,14,"200823","003116","3437.5576N","9221.8454W",104.50,274.54,27.26,77.36,29.20,3.87
true,12,"200823","003117","3437.5576N","9221.8490W",105.10,275.60,21.95,77.24,29.21,3.87
true,12,"200823","003118","3437.5577N","9221.8523W",105.10,281.08,18.04,77.01,29.23,3.87
true,12,"200823","003119","3437.5582N","9221.8552W",104.90,288.47,13.17,76.71,29.24,3.87
true,11,"200823","003120","3437.5584N","9221.8571W",104.60,284.58,8.76,76.31,29.27,3.87
true,13,"200823","003121","3437.5582N","9221.8577W",104.40,284.58,0.19,76.18,29.28,3.87
true,11,"200823","003122","3437.5582N","9221.8575W",104.50,284.58,0.06,76.02,29.30,3.87
true,11,"200823","003123","3437.5585N","9221.8574W",104.10,284.58,0.02,75.91,29.31,3.87
true,12,"200823","003124","3437.5586N","9221.8576W",103.80,284.58,0.07,75.88,29.32,3.87
true,13,"200823","003125","3437.5587N","9221.8577W",103.60,284.58,0.06,75.92,29.34,3.87
true,13,"200823","003126","3437.5586N","9221.8577W",103.90,284.58,0.02,75.92,29.36,3.87
true,12,"200823","003127","3437.5587N","9221.8578W",103.80,284.58,0.06,75.82,29.37,3.87
true,13,"200823","003128","3437.5587N","9221.8577W",103.80,284.58,0.04,75.72,29.39,3.87
true,13,"200823","003129","3437.5588N","9221.8578W",103.70,284.58,0.04,75.63,29.40,3.87
true,13,"200823","003130","3437.5588N","9221.8578W",103.80,284.58,0.15,75.65,29.41,3.87
true,13,"200823","003131","3437.5588N","9221.8580W",103.90,284.58,0.09,75.60,29.42,3.88
true,13,"200823","003132","3437.5589N","9221.8580W",103.90,284.58,0.02,75.55,29.43,3.87
true,12,"200823","003133","3437.5588N","9221.8578W",103.80,284.58,0.06,75.46,29.43,3.87
true,12,"200823","003134","3437.5589N","9221.8577W",103.80,284.58,0.04,75.38,29.44,3.87
true,13,"200823","003135","3437.5588N","9221.8577W",103.80,284.58,0.07,75.30,29.45,3.87
true,12,"200823","003136","3437.5588N","9221.8576W",103.80,284.58,0.06,75.27,29.45,3.87
true,13,"200823","003137","3437.5588N","9221.8575W",103.80,284.58,0.06,75.20,29.46,3.87
true,12,"200823","003138","3437.5588N","9221.8575W",103.80,284.58,0.06,75.19,29.46,3.87
true,12,"200823","003139","3437.5588N","9221.8574W",103.70,284.58,0.02,75.11,29.46,3.87
true,13,"200823","003140","3437.5588N","9221.8574W",103.80,284.58,0.04,75.13,29.46,3.87
true,13,"200823","003141","3437.5587N","9221.8574W",103.80,284.58,0.06,75.11,29.46,3.87
